#{"t_start": 1629995467.5777366, "env_id": "Pendulum-v0"}
r,l,t
-469.080223,200,1536.001986
-126.084141,200,1536.291212
-126.16623,200,1536.580438
-135.439224,200,1536.872657
-136.307242,200,1537.160886
-385.739805,200,1537.845057
-236.713519,200,1538.167197
-245.374255,200,1538.459414
-134.73287,200,1538.76061
-127.314068,200,1539.060806
-252.292033,200,1539.771906
-133.119081,200,1540.083073
-349.76316,200,1540.385264
-13.297466,200,1540.678481
-350.242354,200,1540.973692
-245.301495,200,1541.629937
-129.185893,200,1541.917169
-130.387818,200,1542.206396
-253.577656,200,1542.493628
-132.925555,200,1542.783865
-245.773836,200,1543.447078
-266.791893,200,1543.737302
-129.693401,200,1544.04448
-132.167807,200,1544.331712
-135.289169,200,1544.618945
-130.847793,200,1545.286161
-245.789679,200,1545.577383
-246.353264,200,1545.863616
-239.400306,200,1546.156834
-134.414141,200,1546.444067
-235.922243,200,1547.095324
-13.087572,200,1547.38455
-243.062542,200,1547.66879
-133.211395,200,1547.960013
-372.463234,200,1548.245249
-136.491982,200,1548.892519
-128.724919,200,1549.182743
-129.062512,200,1549.475957
-137.744809,200,1549.769176
-247.656418,200,1550.076353
-127.05429,200,1550.751548
-249.221171,200,1551.045761
-254.851373,200,1551.33399
-59.691877,200,1551.620224
-135.922409,200,1551.902471
-186.507929,200,1552.574672
-12.3991,200,1552.873872
-250.914259,200,1553.169093
-134.084529,200,1553.459307
-126.114043,200,1553.748533
-265.8616,200,1554.409765
-137.774027,200,1554.696998
-128.081958,200,1554.989217
-130.024163,200,1555.276448
-132.332287,200,1555.566673
-248.134903,200,1556.231894
-136.025803,200,1556.52511
-137.316563,200,1556.813339
-134.038791,200,1557.108549
-241.291316,200,1557.389798
-128.68175,200,1561.220555
-259.973273,200,1561.517761
-248.535117,200,1561.810979
-135.730244,200,1562.103195
-129.808982,200,1562.390427
-13.645067,200,1563.045675
-127.418246,200,1563.341882
-250.612921,200,1563.634101
-249.919588,200,1563.924326
-137.228908,200,1564.211558
-246.252212,200,1564.870795
-10.970303,200,1565.161018
-128.474221,200,1565.44825
-248.648974,200,1565.740469
-130.15552,200,1566.039669
-13.225801,200,1566.703905
-12.668076,200,1566.996112
-364.333667,200,1567.280353
-355.768504,200,1567.569578
-127.17854,200,1567.85681
-138.622514,200,1568.519041
-13.427934,200,1568.808267
-495.021925,200,1569.095498
-257.909012,200,1569.385723
-130.12923,200,1569.679936
-135.08003,200,1570.34017
-133.291488,200,1570.632389
-243.883876,200,1570.914634
-135.211642,200,1571.202864
-349.008785,200,1571.497077
-336.704025,200,1572.161301
-136.642628,200,1572.451526
-14.320984,200,1572.735766
-132.563969,200,1573.021002
-249.347079,200,1573.310228
-134.099858,200,1573.966475
-135.549475,200,1574.255701
-132.773479,200,1574.560885
-127.156073,200,1574.861083
-139.887688,200,1575.15729
-242.967446,200,1575.820517
-483.865864,200,1576.119717
-134.602268,200,1576.409941
-357.386158,200,1576.704155
-356.633864,200,1577.007344
-16.343475,200,1577.690517
-136.490704,200,1577.978747
-429.571447,200,1578.284928
-358.560635,200,1578.579141
-127.212093,200,1578.857396
-13.725453,200,1579.544567
-137.174031,200,1579.832788
-250.012084,200,1580.133983
-13.782612,200,1580.427199
-136.389861,200,1580.705456
-130.231131,200,1581.377659
-13.021366,200,1581.668879
-13.339237,200,1581.955115
-128.238639,200,1582.244341
-135.999323,200,1582.535563
-241.999027,200,1583.249652
-127.969357,200,1583.536885
-125.981122,200,1583.825114
-236.417956,200,1584.115337
-257.485701,200,1584.40656
-369.650915,200,1585.069786
-131.21784,200,1585.358016
-132.21606,200,1585.662201
-258.722409,200,1585.980351
-128.714151,200,1586.291521
-171.748028,200,1586.987658
-237.852763,200,1587.30481
-130.233839,200,1587.608997
-128.371593,200,1587.911189
-238.704761,200,1588.223354
-251.851054,200,1588.932458
-131.436238,200,1589.250607
-131.356724,200,1589.54482
-133.785577,200,1589.856986
-13.973533,200,1590.176133
-129.021954,200,1590.837365
-380.053741,200,1591.126591
-12.583436,200,1591.4228
-251.219736,200,1591.711028
-126.756789,200,1592.001252
-244.844942,200,1592.662491
-131.174741,200,1592.94872
-13.265208,200,1593.247919
-136.37738,200,1593.537146
-247.316995,200,1593.827373
-250.343722,200,1594.504561
-135.035044,200,1594.804757
-129.152372,200,1595.092986
-125.314858,200,1595.380221
-133.939475,200,1595.680415
-127.481694,200,1596.331674
-136.335378,200,1596.625886
-264.264105,200,1596.914116
-379.140376,200,1597.214314
-132.543926,200,1597.507529
-129.107232,200,1601.582633
-133.272782,200,1601.868868
-14.889929,200,1602.161087
-14.313758,200,1602.449316
-13.900413,200,1602.745524
-13.678019,200,1603.411756
-135.455854,200,1603.698974
-13.443819,200,1603.986206
-135.161298,200,1604.273439
-16.805361,200,1604.560671
-271.974245,200,1605.246836
-13.850348,200,1605.53706
-345.411805,200,1605.82529
-250.270491,200,1606.107534
-136.780412,200,1606.397758
-245.363559,200,1607.046037
-137.025458,200,1607.333258
-134.247058,200,1607.622483
-136.874499,200,1607.913705
-136.131339,200,1608.207919
-128.462124,200,1608.866158
-250.425104,200,1609.148404
-359.775301,200,1609.443614
-243.903631,200,1609.730846
-135.162821,200,1610.02506
-131.099379,200,1610.673326
-12.439073,200,1610.962554
-130.156281,200,1611.260756
-126.410238,200,1611.557961
-135.350943,200,1611.854169
-132.301377,200,1612.531359
-133.600402,200,1612.833553
-127.659967,200,1613.118788
-132.224044,200,1613.411013
-135.980908,200,1613.701231
-129.60533,200,1614.367449
-13.426071,200,1614.663657
-136.19887,200,1614.954878
-127.231137,200,1615.253081
-258.68336,200,1615.544302
-250.171156,200,1616.19955
-126.518604,200,1616.495759
-130.067788,200,1616.78299
-132.953948,200,1617.084185
-134.526406,200,1617.379395
-543.613408,200,1618.027663
-251.129365,200,1618.315891
-371.04871,200,1618.602126
-13.660283,200,1618.887364
-131.365921,200,1619.173598
-250.986627,200,1619.837822
-126.129251,200,1620.133033
-127.90388,200,1620.422259
-126.538422,200,1620.715476
-140.097531,200,1621.007694
-12.974987,200,1621.672915
-241.653836,200,1621.960147
-250.188014,200,1622.25835
-12.545248,200,1622.545582
-243.695784,200,1622.831817
-14.693387,200,1623.474099
-135.758712,200,1623.765321
-233.755915,200,1624.051555
-133.64568,200,1624.336792
-131.828949,200,1624.634995
-135.14502,200,1625.301214
-13.921399,200,1625.598419
-131.168986,200,1625.876675
-130.808075,200,1626.166899
-135.937982,200,1626.450142
-134.398559,200,1627.106387
-137.153145,200,1627.386637
-242.086907,200,1627.677858
-340.454671,200,1627.975065
-130.080107,200,1628.268281
-131.66364,200,1628.926521
-250.074314,200,1629.217741
-233.758009,200,1629.513949
-128.19019,200,1629.803176
-241.185458,200,1630.08742
-132.88159,200,1630.753635
-14.092441,200,1631.038872
-136.9948,200,1631.332088
-128.231149,200,1631.629294
-254.772031,200,1631.920515
-134.019118,200,1632.613661
-130.972097,200,1632.895906
-473.086999,200,1633.191117
-12.16141,200,1633.480345
-133.078545,200,1633.766579
-12.613225,200,1634.453742
-246.746314,200,1634.74596
-133.215265,200,1635.031197
-130.311396,200,1635.322419
-132.30952,200,1635.617629
-129.677559,200,1636.276868
-125.691795,200,1636.571081
-134.527881,200,1636.865293
-135.082272,200,1637.151529
-12.645192,200,1637.44973
-125.346076,200,1641.57171
-248.48191,200,1641.857944
-131.979646,200,1642.146173
-125.849877,200,1642.431411
-236.471462,200,1642.728616
-130.839622,200,1643.399821
-258.890188,200,1643.692039
-127.827666,200,1643.98725
-126.991556,200,1644.298418
-14.031012,200,1644.58565
-251.60145,200,1645.245885
-14.056783,200,1645.536108
-14.18074,200,1645.82334
-131.340281,200,1646.113565
-13.632027,200,1646.405783
-132.243473,200,1647.065021
-249.147292,200,1647.35325
-13.784948,200,1647.642478
-136.362571,200,1647.928713
-241.64872,200,1648.21694
-253.445996,200,1648.885154
-371.68505,200,1649.170392
-129.71386,200,1649.465602
-127.111648,200,1649.78076
-244.111074,200,1650.078962
-368.380265,200,1650.742189
-134.66775,200,1651.042386
-136.530196,200,1651.361532
-603.401299,200,1651.677689
-385.063522,200,1651.98686
-127.884678,200,1652.699954
-131.081636,200,1653.017107
-130.215884,200,1653.325289
-254.207052,200,1653.636451
-130.154163,200,1653.942632
-129.895184,200,1654.656723
-134.898513,200,1654.961906
-128.924268,200,1655.289031
-137.146337,200,1655.582248
-11.459756,200,1655.889427
-137.583557,200,1656.556642
-130.586346,200,1656.849857
-127.662289,200,1657.138088
-245.847404,200,1657.437288
-370.207004,200,1657.737485
-243.19186,200,1658.461549
-134.319999,200,1658.750775
-249.487604,200,1659.046983
-240.681312,200,1659.340199
-129.056092,200,1659.644386
-136.00429,200,1660.348502
-251.697856,200,1660.65269
-12.90948,200,1660.943912
-129.212957,200,1661.253085
-139.854331,200,1661.541313
-125.46584,200,1662.203544
-347.69711,200,1662.494765
-734.959788,200,1662.779004
-241.122406,200,1663.065239
-128.16844,200,1663.357459
-129.884546,200,1664.03365
-10.993315,200,1664.325869
-133.290105,200,1664.622077
-241.847281,200,1664.910306
-11.483295,200,1665.201527
-12.907153,200,1665.859767
-285.48108,200,1666.160962
-134.361814,200,1666.46116
-334.410174,200,1666.749388
-247.689418,200,1667.043602
-259.084528,200,1667.710818
-131.476157,200,1667.992066
-237.065665,200,1668.279297
-130.528328,200,1668.565533
-132.321801,200,1668.856753
-137.279145,200,1669.53095
-138.941556,200,1669.825165
-132.28148,200,1670.117383
-256.695035,200,1670.407606
-237.929323,200,1670.699825
-15.311359,200,1671.372029
-140.074146,200,1671.658262
-146.102493,200,1671.957465
-127.969298,200,1672.246689
-371.723009,200,1672.536913
-129.675405,200,1673.252999
-248.856602,200,1673.539233
-133.579365,200,1673.830455
-128.880541,200,1674.117687
-128.126598,200,1674.409905
-127.13262,200,1675.091084
-361.90606,200,1675.372333
-13.883223,200,1675.67253
-330.064633,200,1675.959761
-127.545816,200,1676.253974
-241.461988,200,1676.921192
-334.317604,200,1677.219394
-368.769598,200,1677.507623
-134.52629,200,1677.806822
-14.973392,200,1678.109014
-129.086365,200,1682.08239
-132.328674,200,1682.369623
-248.967308,200,1682.662839
-138.634431,200,1682.952066
-130.71866,200,1683.253261
-246.822487,200,1683.917484
-133.25205,200,1684.210703
-245.198925,200,1684.499926
-240.864097,200,1684.793142
-15.385165,200,1685.089351
-14.788876,200,1685.754571
-250.917316,200,1686.049782
-133.479609,200,1686.334024
-340.556461,200,1686.631227
-15.248666,200,1686.920454
-138.777619,200,1687.586673
-383.926193,200,1687.869916
-352.356464,200,1688.167121
-137.146566,200,1688.457345
-134.886394,200,1688.744577
-136.485641,200,1689.41279
-256.924336,200,1689.700022
-137.170257,200,1689.999223
-129.182034,200,1690.299419
-12.958559,200,1690.59463
-141.754971,200,1691.273813
-135.30129,200,1691.577003
-256.299853,200,1691.864235
-262.971261,200,1692.164433
-130.909705,200,1692.458647
-250.927349,200,1693.13783
-136.087809,200,1693.440022
-130.697623,200,1693.739222
-252.674316,200,1694.033435
-251.776096,200,1694.323659
-254.322136,200,1695.006832
-130.991945,200,1695.295062
-138.190179,200,1695.598252
-128.096946,200,1695.894459
-131.094353,200,1696.18568
-15.075494,200,1696.856886
-364.17677,200,1697.153095
-131.477233,200,1697.452294
-247.971774,200,1697.748503
-133.207836,200,1698.038726
-257.877469,200,1698.707951
-246.925417,200,1698.994171
-137.353242,200,1699.285392
-129.391695,200,1699.587584
-131.694231,200,1699.874818
-254.234311,200,1700.545025
-129.694059,200,1700.838241
-253.783195,200,1701.143425
-357.045193,200,1701.427664
-255.668525,200,1701.718885
-372.764852,200,1702.373137
-257.282824,200,1702.656378
-249.018884,200,1702.940619
-130.028778,200,1703.237824
-358.633414,200,1703.526056
-134.816605,200,1704.229173
-12.45371,200,1704.53336
-237.95765,200,1704.827574
-247.433561,200,1705.118797
-131.883781,200,1705.403037
-131.749204,200,1706.05928
-133.286922,200,1706.347509
-253.272741,200,1706.639727
-132.42474,200,1706.924966
-134.716354,200,1707.212199
-127.706575,200,1707.880412
-131.913718,200,1708.173627
-246.652755,200,1708.462853
-390.079995,200,1708.76006
-137.930889,200,1709.050282
-130.092784,200,1709.72847
-133.970075,200,1710.015701
-243.311921,200,1710.308917
-257.433876,200,1710.600138
-128.084276,200,1710.893354
-129.177859,200,1711.574534
-132.974037,200,1711.860768
-15.58233,200,1712.152986
-261.25739,200,1712.439221
-130.603504,200,1712.733434
-131.289647,200,1713.400651
-295.044905,200,1713.687883
-129.70944,200,1713.995061
-255.986714,200,1714.29127
-264.72671,200,1714.579498
-250.647373,200,1715.241727
-137.01427,200,1715.534943
-240.981571,200,1715.829157
-130.387027,200,1716.117386
-130.265462,200,1716.414593
-135.86395,200,1717.109735
-134.318445,200,1717.427883
-136.895621,200,1717.755008
-135.351481,200,1718.084127
-135.577096,200,1718.41624
-137.142364,200,1722.871327
-126.610743,200,1723.167536
-315.200709,200,1723.454781
-124.768992,200,1723.740004
-130.682346,200,1724.053168
-14.186042,200,1724.702431
-138.056436,200,1724.996645
-14.08889,200,1725.293851
-126.321718,200,1725.583077
-137.433203,200,1725.869312
-130.447314,200,1726.536528
-129.786765,200,1726.826752
-14.401936,200,1727.114985
-299.446726,200,1727.41817
-249.75383,200,1727.703407
-125.62132,200,1728.377604
-130.138089,200,1728.669823
-13.177667,200,1728.963039
-342.553565,200,1729.249274
-127.069385,200,1729.541493
-124.407153,200,1730.216687
-135.425965,200,1730.505925
-228.326919,200,1730.797135
-12.247721,200,1731.099328
-133.840744,200,1731.387557
-126.391756,200,1732.068735
-252.334218,200,1732.355967
-130.46199,200,1732.656165
-504.575054,200,1732.958358
-130.704558,200,1733.253567
-126.521481,200,1733.922778
-252.167404,200,1734.216992
-346.312113,200,1734.508213
-290.506271,200,1734.799434
-248.259488,200,1735.093647
-130.936368,200,1735.759866
-136.091758,200,1736.063057
-13.805701,200,1736.359264
-12.590917,200,1736.645499
-11.061862,200,1736.923753
-129.411326,200,1737.584985
-12.115613,200,1737.874213
-12.930212,200,1738.160446
-135.752723,200,1738.445684
-126.299013,200,1738.733913
-134.829439,200,1739.411103
-133.029429,200,1739.70033
-125.959807,200,1739.989558
-12.19647,200,1740.274793
-11.721724,200,1740.56402
-14.437997,200,1741.236228
-252.261425,200,1741.522457
-244.928738,200,1741.819663
-129.171635,200,1742.111881
-238.71469,200,1742.404105
-127.127112,200,1743.073312
-243.983389,200,1743.36553
-339.723535,200,1743.664731
-129.556723,200,1743.948969
-130.357629,200,1744.237198
-126.658185,200,1744.912394
-124.79097,200,1745.215583
-252.595274,200,1745.512788
-257.043219,200,1745.806004
-126.953383,200,1746.105204
-124.845014,200,1746.77641
-127.582073,200,1747.073615
-246.386499,200,1747.370821
-261.927576,200,1747.660046
-133.407487,200,1747.952265
-14.756186,200,1748.616495
-12.532457,200,1748.910702
-128.027378,200,1749.2109
-13.818303,200,1749.512094
-128.567209,200,1749.805313
-132.938677,200,1750.474521
-134.768985,200,1750.762751
-137.640617,200,1751.056964
-13.191826,200,1751.352174
-136.485224,200,1751.635417
-248.537214,200,1752.304627
-247.993772,200,1752.599838
-131.532376,200,1752.895049
-135.438787,200,1753.20921
-131.358398,200,1753.496441
-135.236207,200,1754.16665
-259.824612,200,1754.454879
-190.143928,200,1754.751086
-124.912616,200,1755.039316
-138.582504,200,1755.332531
-234.641256,200,1756.009721
-125.829997,200,1756.305929
-254.693466,200,1756.595156
-131.442603,200,1756.889369
-249.794493,200,1757.181588
-248.603801,200,1757.855785
-133.008763,200,1758.148004
-128.475992,200,1758.434239
-124.161231,200,1758.728451
-136.871083,200,1759.018677
-247.129072,200,1763.132676
-135.156997,200,1763.425891
-14.145711,200,1763.71412
-370.629058,200,1764.014318
-14.302964,200,1764.309529
-135.501935,200,1764.98971
-364.99929,200,1765.28891
-253.886176,200,1765.594094
-130.611707,200,1765.878334
-133.131029,200,1766.173545
-252.957959,200,1766.860707
-256.007322,200,1767.145945
-137.427011,200,1767.441155
-130.884436,200,1767.735369
-256.939499,200,1768.027588
-128.4176,200,1768.702782
-508.008619,200,1768.988019
-128.344301,200,1769.281236
-257.72345,200,1769.575449
-135.020153,200,1769.861683
-130.113474,200,1770.549844
-253.920325,200,1770.841066
-245.783722,200,1771.128296
-129.897457,200,1771.426501
-244.871321,200,1771.714741
-139.888293,200,1772.387929
-13.7102,200,1772.676157
-249.388036,200,1772.959399
-134.811808,200,1773.255608
-128.347177,200,1773.554808
-244.961399,200,1774.234989
-13.51559,200,1774.532195
-129.187474,200,1774.820424
-134.497975,200,1775.11364
-130.78102,200,1775.409848
-249.130491,200,1776.091027
-12.554121,200,1776.373272
-137.754635,200,1776.666489
-130.852471,200,1776.963694
-500.854113,200,1777.255912
-130.418334,200,1777.986958
-346.767346,200,1778.28915
-9.890376,200,1778.590344
-129.315543,200,1778.886553
-131.346875,200,1779.188745
-13.721807,200,1779.905827
-130.094568,200,1780.213006
-124.784547,200,1780.531154
-10.412856,200,1780.835342
-240.631432,200,1781.14252
-137.762946,200,1781.825694
-124.171305,200,1782.118909
-361.950675,200,1782.410131
-231.701064,200,1782.707336
-236.529141,200,1783.013517
-128.957019,200,1783.751544
-244.654397,200,1784.069693
-365.479851,200,1784.375877
-134.506801,200,1784.691033
-352.105915,200,1785.014168
-126.361487,200,1785.72028
-133.703695,200,1786.017486
-257.070521,200,1786.330649
-136.924263,200,1786.623864
-131.724105,200,1786.936029
-258.932403,200,1787.644137
-130.610173,200,1787.93436
-250.876346,200,1788.256499
-131.603716,200,1788.583624
-372.269876,200,1788.900775
-130.118066,200,1789.670717
-127.873692,200,1789.993853
-488.152432,200,1790.320978
-125.122551,200,1790.656083
-11.366092,200,1790.976226
-137.123367,200,1791.743176
-133.182396,200,1792.095235
-129.296608,200,1792.433331
-234.116045,200,1792.76644
-130.596821,200,1793.086584
-134.423143,200,1793.866498
-126.742174,200,1794.19861
-136.986755,200,1794.545682
-133.470064,200,1794.872808
-13.373815,200,1795.213897
-246.167165,200,1795.961895
-135.353495,200,1796.257107
-252.45413,200,1796.545336
-320.423577,200,1796.836557
-132.213974,200,1797.117806
-135.062621,200,1797.854834
-127.31153,200,1798.173982
-135.556627,200,1798.484151
-366.469322,200,1798.771383
-14.282889,200,1799.072578
-253.011507,200,1799.821576
-129.705493,200,1800.143716
-358.006379,200,1800.450892
-127.886232,200,1800.749096
-253.594305,200,1801.051288
-128.858572,200,1805.781639
-129.910306,200,1806.067874
-134.871602,200,1806.358098
-125.8968,200,1806.640343
-257.175169,200,1806.930567
-13.221157,200,1807.610748
-130.522306,200,1807.900972
-136.111605,200,1808.199175
-244.962381,200,1808.497378
-288.045968,200,1808.791592
-131.479726,200,1809.460801
-125.100955,200,1809.751026
-133.963684,200,1810.053217
-138.333399,200,1810.342444
-252.948881,200,1810.633666
-240.8434,200,1811.315843
-127.166881,200,1811.604071
-380.345527,200,1811.90028
-130.774649,200,1812.19549
-129.803284,200,1812.496684
-150.020871,200,1813.177863
-467.019534,200,1813.471079
-131.592334,200,1813.779254
-132.005912,200,1814.088428
-137.067278,200,1814.384636
-139.284417,200,1815.053847
-221.930914,200,1815.342077
-132.026035,200,1815.645266
-246.966879,200,1815.945462
-133.953616,200,1816.235688
-257.360366,200,1816.906892
-127.833895,200,1817.205096
-139.377189,200,1817.509282
-136.943929,200,1817.806488
-254.762269,200,1818.090737
-248.446148,200,1818.767916
-130.793205,200,1819.053156
-240.050717,200,1819.350358
-15.392855,200,1819.640583
-253.071297,200,1819.932801
-129.176674,200,1820.62495
-137.808923,200,1820.916186
-241.077077,200,1821.224347
-14.707227,200,1821.518566
-133.816168,200,1821.804796
-125.561202,200,1822.484977
-377.15913,200,1822.770215
-374.293383,200,1823.062448
-137.810086,200,1823.366621
-464.146989,200,1823.66582
-239.564461,200,1824.340017
-135.435141,200,1824.63423
-15.630135,200,1824.930438
-262.037877,200,1825.227644
-135.961265,200,1825.517868
-246.49488,200,1826.184087
-261.090491,200,1826.4783
-248.635409,200,1826.771516
-134.328303,200,1827.071715
-232.47748,200,1827.362934
-129.834187,200,1828.03015
-126.825055,200,1828.317382
-248.558357,200,1828.606609
-130.366127,200,1828.893841
-130.816081,200,1829.188054
-139.492862,200,1829.860257
-14.447645,200,1830.148486
-240.726589,200,1830.436716
-130.080247,200,1830.729931
-137.733763,200,1831.04509
-252.581603,200,1831.756187
-136.139654,200,1832.057382
-124.538942,200,1832.343617
-135.338754,200,1832.630849
-13.5571,200,1832.917083
-127.234483,200,1833.593277
-135.598051,200,1833.880509
-261.48106,200,1834.168736
-130.422296,200,1834.459969
-135.293501,200,1834.748188
-251.637891,200,1835.417399
-246.144143,200,1835.71959
-137.163713,200,1836.006822
-12.9706,200,1836.308017
-12.596581,200,1836.597244
-129.585298,200,1837.29039
-261.166427,200,1837.593579
-133.861445,200,1837.886796
-242.817728,200,1838.188988
-238.1326,200,1838.47921
-130.738862,200,1839.183328
-125.985086,200,1839.486517
-127.035788,200,1839.782727
-266.264279,200,1840.085916
-136.01186,200,1840.394091
-13.815288,200,1841.119153
-126.930314,200,1841.411371
-138.109208,200,1841.700603
-249.307319,200,1841.993814
-286.368337,200,1842.279051
-258.058907,200,1846.392054
-247.669685,200,1846.686268
-365.499136,200,1846.974496
-12.58865,200,1847.261728
-135.632813,200,1847.553948
-131.33051,200,1848.229142
-129.475685,200,1848.519365
-137.765392,200,1848.811584
-262.28752,200,1849.118764
-130.847749,200,1849.436912
-135.318895,200,1850.166961
-127.530996,200,1850.481122
-137.027481,200,1850.79129
-128.290618,200,1851.106449
-128.8639,200,1851.395676
-130.895682,200,1852.102784
-131.81728,200,1852.408966
-132.564073,200,1852.717142
-247.75754,200,1853.033296
-125.483251,200,1853.324518
-238.552869,200,1854.059552
-238.673996,200,1854.352769
-363.62327,200,1854.646982
-11.254877,200,1854.953162
-13.419656,200,1855.245381
-135.458961,200,1855.940523
-383.610437,200,1856.236745
-256.229848,200,1856.527952
-12.139796,200,1856.82416
-137.214038,200,1857.126352
-360.613106,200,1857.788581
-11.433604,200,1858.083792
-12.429596,200,1858.374017
-423.254391,200,1858.66424
-130.695624,200,1858.959451
-135.829177,200,1859.660575
-127.998496,200,1859.957781
-240.371188,200,1860.258976
-250.351021,200,1860.552191
-355.161354,200,1860.851401
-135.64977,200,1861.516613
-124.127784,200,1861.8208
-134.922797,200,1862.113018
-132.233537,200,1862.406236
-134.722396,200,1862.701445
-240.870027,200,1863.371653
-227.359812,200,1863.663873
-11.537498,200,1863.953098
-261.709778,200,1864.251302
-350.444938,200,1864.544517
-126.14044,200,1865.222705
-11.658119,200,1865.513925
-235.941021,200,1865.81512
-252.251908,200,1866.105344
-238.984833,200,1866.391579
-10.898613,200,1867.063781
-128.321047,200,1867.35201
-132.903733,200,1867.640239
-252.407901,200,1867.928468
-134.769777,200,1868.226672
-233.829311,200,1868.901866
-258.749809,200,1869.184111
-125.477978,200,1869.471344
-131.270252,200,1869.765557
-127.535861,200,1870.062763
-125.842819,200,1870.745935
-125.107655,200,1871.049125
-134.805317,200,1871.347327
-136.042989,200,1871.646528
-11.13923,200,1871.929784
-269.408097,200,1872.61793
-135.254311,200,1872.921119
-127.365894,200,1873.218325
-497.859313,200,1873.522513
-251.431732,200,1873.823705
-131.996594,200,1874.495909
-125.442524,200,1874.785137
-129.16025,200,1875.085333
-135.411047,200,1875.386528
-252.960232,200,1875.6957
-131.686577,200,1876.396826
-13.903094,200,1876.703007
-136.692697,200,1876.987248
-245.466109,200,1877.281461
-126.977749,200,1877.581659
-138.454718,200,1878.255856
-129.730783,200,1878.551066
-12.347202,200,1878.844281
-363.393131,200,1879.129519
-131.965523,200,1879.413759
-127.135159,200,1880.10591
-253.473326,200,1880.39713
-240.60503,200,1880.686357
-279.37071,200,1880.978575
-245.010406,200,1881.284757
-125.565205,200,1881.957957
-128.037772,200,1882.274111
-127.343668,200,1882.559351
-137.951157,200,1882.851568
-129.171246,200,1883.147775
-346.347127,200,1974.242204
-128.074604,200,2063.378868
-241.769802,200,2150.582699
-248.509385,200,2237.925159
-134.765963,200,2327.126652
-256.335769,200,2420.210757
-11.565651,200,2509.217793
-10.905333,200,2597.728106
-12.01843,200,2687.291654
-243.52921,200,2776.054292
-137.515824,200,2865.294678
-134.678575,200,2956.992493
-127.478019,200,3058.60979
-260.933276,200,3132.1152
-13.311342,200,3203.209893
-147.602931,200,3275.393409
-364.763559,200,3346.938611
-314.705885,200,3418.345766
-12.50239,200,3489.75632
-253.394084,200,3561.923173
-133.678873,200,3636.215585
-249.290627,200,3708.301061
-131.775698,200,3779.407802
-241.684603,200,3852.266584
-140.687068,200,3941.345618
-132.211525,200,4030.680752
-251.868144,200,4117.666167
-258.070701,200,4208.643908
-240.233594,200,4295.833777
-135.279232,200,4382.421256
-248.918975,200,4469.320905
-126.566042,200,4557.991813
-255.064183,200,4646.023432
-307.815069,200,4734.927716
-131.478398,200,4828.416742
-142.440631,200,4919.722607
-22.171439,200,5006.638208
-142.460981,200,5094.802472
-389.078083,200,5181.742011
-136.455619,200,5277.742322
-262.455962,200,5368.600381
-141.802043,200,5460.403914
-251.63797,200,5547.50502
-261.613062,200,5635.465828
-144.073197,200,5721.634428
-617.467735,200,5810.05002
-250.482372,200,5898.919402
-734.904495,200,5986.91263
-716.108527,200,6078.606456
-253.086661,200,6166.822583
-327.386431,200,6261.419644
-253.368341,200,6353.321325
-139.390443,200,6442.804063
-385.476152,200,6532.946038
-458.985453,200,6626.869902
-21.140797,200,6720.33151
-138.271315,200,6810.090509
-258.510905,200,6902.258069
-375.570708,200,7006.54921
-374.119143,200,7095.42158
-140.269233,200,7185.894676
-254.318838,200,7277.255388
-136.911064,200,7365.834541
-263.789926,200,7454.068618
-250.07396,200,7541.620519
-508.586564,200,7630.247545
-381.759625,200,7718.597312
-140.155695,200,7809.154178
-266.989571,200,7896.038863
-268.248489,200,7985.171537
-748.825251,200,8072.648639
-260.5128,200,8160.247415
-516.685035,200,8248.392727
-492.592967,200,8336.747482
-143.42661,200,8429.875473
-145.835054,200,8519.38514
-371.459957,200,8608.61954
-140.052124,200,8697.652481
-272.261689,200,8784.371608
-248.114657,200,8873.380613
-619.272907,200,8961.314493
-141.806161,200,9053.005327
-139.982726,200,9139.220801
-24.292651,200,9228.210857
-135.872429,200,9316.266411
-144.721483,200,9405.107864
-134.811155,200,9492.907103
-261.873743,200,9580.070044
-511.598232,200,9671.591331
-621.970564,200,9761.30944
-268.073752,200,9848.638936
-620.780373,200,9935.757994
-257.466029,200,10024.311219
-508.61932,200,10110.442916
-505.581466,200,10210.614074
-253.229929,200,10302.304909
-362.600922,200,10390.524024
-265.149046,200,10480.791665
-266.465372,200,10569.773741
-257.780224,200,10659.005153
-259.061591,200,10752.915051
-502.023423,200,10845.599229
-388.10077,200,10933.849264
-671.81165,200,11022.862258
-631.118119,200,11110.601659
-291.389536,200,11200.136256
-374.363127,200,11288.123992
-366.498968,200,11375.898298
-509.168557,200,11468.345112
-629.199564,200,11556.815555
-146.259805,200,11645.916315
-497.859705,200,11735.289346
-506.794964,200,11823.99217
-287.376131,200,11912.545393
-643.474719,200,12004.980238
-388.733698,200,12096.254186
-378.967806,200,12186.873884
-252.384506,200,12275.385219
-140.060387,200,12362.739649
-383.905067,200,12450.764285
-386.761988,200,12539.843103
-268.498152,200,12632.065517
-268.452982,200,12721.143337
-267.6028,200,12808.972495
-619.776304,200,12897.045004
-620.435464,200,12986.488848
-499.873592,200,13074.796726
-263.853646,200,13162.480275
-391.125745,200,13255.449691
-508.764435,200,13343.775522
-510.281031,200,13433.146559
-493.886817,200,13522.239341
-263.818251,200,13609.988711
-381.880249,200,13698.720459
-268.915034,200,13786.698221
-505.089082,200,13880.624079
-252.293197,200,13969.191269
